,age,sex,height,kid_no,purchase
6526,31,1,156,1,0
6527,24,0,164,2,1
6528,54,0,152,0,1
6529,37,0,173,1,0
6530,24,0,144,0,0
6531,46,1,160,0,1
6532,27,0,161,2,1
6533,22,1,145,0,0
6534,54,0,179,0,1
6535,53,1,171,0,1
6536,40,0,140,0,0
6537,49,1,152,2,1
6538,22,0,177,2,1
6539,34,0,162,2,1
6540,30,0,165,2,1
6541,32,0,163,2,1
6542,46,0,184,0,1
6543,59,1,163,1,1
6544,34,1,168,0,0
6545,50,1,179,0,1
6546,23,0,168,2,1
6547,34,0,179,1,0
6548,41,0,148,2,0
6549,56,1,177,0,1
6550,25,0,176,2,1
6551,36,0,157,0,0
6552,27,0,155,1,0
6553,40,0,160,2,0
6554,39,1,141,2,1
6555,22,1,155,2,1
6556,52,0,177,2,0
6557,55,0,148,1,0
6558,38,0,141,1,0
6559,37,0,156,0,0
6560,22,0,155,0,0
6561,29,0,181,1,0
6562,26,1,141,0,0
6563,41,0,180,2,0
6564,27,0,154,0,0
6565,41,1,160,0,1
6566,29,1,143,0,0
6567,45,0,168,0,1
6568,38,0,172,2,1
6569,27,1,171,1,0
6570,34,1,173,0,0
6571,24,1,170,0,0
6572,48,0,167,2,0
6573,39,1,163,0,0
6574,29,0,145,2,0
6575,47,1,183,1,0
6576,40,0,171,2,0
6577,22,1,143,1,0
6578,33,1,178,1,0
6579,52,0,178,1,0
6580,35,1,154,1,0
6581,25,0,142,0,0
6582,32,0,175,1,0
6583,57,0,163,1,0
6584,25,1,152,0,0
6585,50,0,149,1,0
6586,27,1,171,0,0
6587,40,1,162,2,0
6588,39,1,140,1,0
6589,54,1,173,1,1
6590,46,0,175,1,0
6591,59,1,174,1,1
6592,31,0,175,0,0
6593,38,1,140,0,0
6594,37,0,184,2,1
6595,20,0,169,2,1
6596,24,0,184,2,1
6597,36,0,156,2,0
6598,45,0,142,1,0
6599,53,0,143,2,0
6600,48,1,173,1,1
6601,54,1,161,0,1
6602,37,1,174,1,0
6603,27,0,169,1,0
6604,20,0,156,0,0
6605,28,1,141,1,0
6606,40,0,169,2,0
6607,21,0,167,1,0
6608,57,0,158,1,0
6609,47,1,179,0,1
6610,35,0,184,1,0
6611,29,0,160,1,0
6612,44,1,150,2,1
6613,28,1,140,2,1
6614,45,1,173,1,1
6615,55,0,184,2,0
6616,47,1,153,2,1
6617,54,1,159,1,1
6618,21,0,154,1,0
6619,28,1,157,0,0
6620,35,1,161,0,0
6621,44,1,153,1,1
6622,28,1,168,0,0
6623,37,0,154,0,0
6624,59,0,142,0,1
6625,40,1,170,1,0
6626,26,1,173,1,0
6627,56,1,150,0,1
6628,38,1,180,1,0
6629,46,0,177,0,1
6630,35,1,165,1,0
6631,27,1,184,1,0
6632,21,1,183,2,0
6633,48,0,181,0,1
6634,36,1,173,2,1
6635,49,1,140,1,1
6636,32,1,145,2,1
6637,53,0,182,0,1
6638,21,0,183,1,0
6639,49,1,166,1,1
6640,50,0,181,2,0
6641,37,1,167,1,0
6642,25,0,154,2,0
6643,41,0,142,2,0
6644,25,1,159,0,0
6645,44,0,152,0,1
6646,35,1,171,0,0
6647,59,1,178,1,0
6648,43,1,170,1,1
6649,41,1,183,2,0
6650,42,0,141,1,0
6651,52,0,173,2,0
6652,29,0,179,1,0
6653,48,0,156,2,0
6654,48,1,184,1,0
6655,30,0,152,1,0
6656,41,1,167,0,1
6657,31,1,162,2,1
6658,39,0,152,0,0
6659,35,1,177,1,0
6660,29,1,153,2,1
6661,44,1,147,0,1
6662,39,0,175,0,0
6663,34,1,184,0,1
6664,56,1,162,1,1
6665,51,0,183,0,1
6666,26,0,160,0,0
6667,57,1,172,2,1
6668,49,0,171,0,1
6669,56,0,158,1,0
6670,57,0,179,2,0
6671,48,0,150,0,1
6672,36,1,150,2,1
6673,25,0,178,2,1
6674,38,1,168,2,1
6675,37,0,173,1,0
6676,53,0,171,0,1
6677,46,1,168,0,1
6678,43,1,156,2,1
6679,36,1,181,2,0
6680,41,0,157,0,1
6681,41,1,156,0,1
6682,46,0,166,0,1
6683,46,1,153,1,1
6684,24,1,143,2,1
6685,58,0,146,1,0
6686,33,0,157,1,0
6687,29,1,148,0,0
6688,26,0,168,0,0
6689,55,0,163,0,1
6690,32,1,179,0,1
6691,25,0,166,0,0
6692,51,1,167,2,1
6693,48,1,174,0,1
6694,38,1,171,0,0
6695,45,0,170,2,0
6696,48,0,181,1,0
6697,55,0,171,0,1
6698,35,0,162,2,1
6699,51,0,151,0,1
6700,55,0,176,2,0
6701,48,1,159,0,1
6702,51,1,179,2,0
6703,31,0,170,0,0
6704,45,1,163,0,1
6705,38,1,143,2,1
6706,52,0,159,0,1
6707,55,1,173,1,1
6708,46,1,145,1,1
6709,50,0,183,0,1
6710,24,1,166,2,1
6711,34,1,161,0,0
6712,25,0,141,0,0
6713,52,1,143,1,1
6714,20,1,183,1,0
6715,24,1,157,2,1
6716,41,0,153,1,0
6717,40,0,174,1,0
6718,59,0,146,1,0
6719,34,1,156,2,1
6720,25,1,154,0,0
6721,32,1,184,1,0
6722,23,1,171,1,0
6723,49,0,177,2,0
6724,53,0,165,1,0
6725,57,0,170,1,0
6726,38,0,173,0,0
6727,29,0,158,2,0
6728,56,1,140,2,1
6729,23,1,183,1,0
6730,25,1,162,1,0
6731,28,0,179,0,0
6732,29,0,176,0,0
6733,37,1,142,0,0
6734,58,1,157,2,1
6735,43,1,151,2,1
6736,23,1,141,2,1
6737,59,1,150,0,1
6738,23,1,148,0,0
6739,25,0,173,1,0
6740,31,1,175,1,0
6741,56,1,173,1,1
6742,35,0,153,1,0
6743,50,0,147,0,1
6744,20,1,182,1,0
6745,36,1,183,1,0
6746,53,0,184,2,0
6747,27,0,171,1,0
6748,37,0,182,0,0
6749,57,0,160,1,0
6750,58,0,165,2,0
6751,55,1,172,2,1
6752,37,0,140,0,0
6753,35,1,141,1,0
6754,45,0,143,0,1
6755,28,0,142,2,0
6756,35,0,151,1,0
6757,56,0,176,2,0
6758,55,0,165,1,0
6759,54,0,164,2,0
6760,21,1,146,1,0
6761,55,1,182,0,1
6762,48,1,176,2,0
6763,47,1,169,2,1
6764,22,1,162,0,0
6765,34,0,178,0,0
6766,44,1,176,2,0
6767,44,0,153,1,0
6768,39,1,180,0,1
6769,25,1,167,1,0
6770,55,1,183,1,0
6771,55,1,157,0,1
6772,53,1,148,2,1
6773,46,0,155,0,1
6774,32,0,148,1,0
6775,46,1,142,1,1
6776,35,1,164,0,0
6777,57,0,154,1,0
6778,35,1,155,1,0
6779,55,0,182,0,1
6780,41,1,154,2,1
6781,49,1,151,0,1
6782,42,0,182,2,0
6783,58,1,169,0,1
6784,23,0,167,2,1
6785,45,1,168,1,1
6786,35,1,165,2,1
6787,45,1,144,2,1
6788,23,1,181,1,0
6789,40,0,156,2,0
6790,43,0,150,2,0
6791,23,0,152,2,0
6792,43,1,178,0,1
6793,53,0,152,1,0
6794,23,0,148,0,0
6795,29,0,164,2,1
6796,50,1,169,2,1
6797,35,1,183,0,1
6798,20,0,182,2,1
6799,35,0,184,1,0
6800,59,0,178,1,0
6801,46,0,162,2,0
6802,44,0,168,0,1
6803,46,0,167,1,0
6804,22,0,156,0,0
6805,29,0,141,2,0
6806,54,1,164,0,1
6807,52,0,177,0,1
6808,32,1,164,0,0
6809,41,1,143,2,1
6810,22,1,178,1,0
6811,49,0,183,1,0
6812,28,1,171,1,0
6813,40,1,171,0,0
6814,52,1,178,1,0
6815,48,0,158,1,0
6816,55,1,153,2,1
6817,20,1,170,1,0
6818,30,1,144,2,1
6819,23,1,149,2,1
6820,21,0,169,2,1
6821,45,1,166,2,1
6822,32,1,175,1,0
6823,30,1,175,1,0
6824,42,1,171,0,1
6825,49,0,152,2,0
6826,30,1,157,2,1
6827,23,1,148,1,0
6828,52,0,168,1,0
6829,56,0,155,0,1
6830,29,0,168,2,1
6831,53,0,180,1,0
6832,55,1,174,0,1
6833,25,0,160,0,0
6834,50,0,158,0,1
6835,53,1,140,1,1
6836,25,0,159,2,0
6837,48,1,152,2,1
6838,29,0,161,0,0
6839,57,0,161,0,1
6840,50,0,147,0,1
6841,51,1,162,1,1
6842,21,1,149,0,0
6843,38,1,140,0,0
6844,23,0,157,0,0
6845,25,1,145,2,1
6846,37,1,152,2,1
6847,58,0,141,0,1
6848,47,1,147,1,1
6849,27,1,175,1,0
6850,51,1,168,0,1
6851,52,0,156,2,0
6852,53,1,169,2,1
6853,46,1,174,1,1
6854,50,1,141,0,1
6855,44,1,176,2,0
6856,59,0,156,2,0
6857,37,1,184,2,0
6858,37,0,168,2,1
6859,53,0,142,2,0
6860,25,0,140,0,0
6861,26,0,159,1,0
6862,59,1,182,2,0
6863,48,1,163,1,1
6864,40,0,181,1,0
6865,21,1,158,2,1
6866,37,1,144,0,0
6867,27,1,143,1,0
6868,56,1,144,1,1
6869,41,1,166,1,1
6870,40,0,179,1,0
6871,30,0,155,2,0
6872,27,1,146,1,0
6873,28,0,166,2,1
6874,41,1,141,2,1
6875,42,0,146,0,1
6876,35,0,172,0,0
6877,45,1,161,0,1
6878,53,0,145,0,1
6879,55,1,153,0,1
6880,58,1,179,0,1
6881,50,0,166,1,0
6882,33,0,166,2,1
6883,42,1,162,2,1
6884,55,1,153,1,1
6885,29,0,180,0,0
6886,47,1,162,0,1
6887,50,0,156,1,0
6888,32,0,164,0,0
6889,34,1,184,1,0
6890,54,1,152,1,1
6891,54,0,153,1,0
6892,32,1,183,1,0
6893,53,0,176,2,0
6894,31,0,164,0,0
6895,47,1,179,0,1
6896,42,0,176,0,1
6897,56,0,182,0,1
6898,22,0,145,1,0
6899,46,0,144,1,0
6900,22,0,180,2,1
6901,20,1,158,2,1
6902,35,1,175,1,0
6903,40,1,141,1,0
6904,45,1,174,0,1
6905,35,0,144,0,0
6906,44,0,184,0,1
6907,23,0,164,1,0
6908,28,0,143,2,0
6909,40,1,165,0,0
6910,23,1,183,1,0
6911,39,1,149,1,0
6912,52,1,161,1,1
6913,26,0,157,0,0
6914,36,0,155,2,0
6915,27,0,171,0,0
6916,43,0,162,0,1
6917,40,0,161,1,0
6918,22,1,140,0,0
6919,51,1,181,1,0
6920,46,0,164,1,0
6921,26,0,159,2,0
6922,33,0,175,0,0
6923,50,1,176,0,1
6924,58,1,141,1,1
6925,57,1,183,1,0
6926,53,0,169,1,0
6927,43,1,162,0,1
6928,24,0,168,0,0
6929,28,1,160,2,1
6930,36,0,159,1,0
6931,21,1,149,0,0
6932,36,0,175,1,0
6933,58,0,174,0,1
6934,24,0,158,2,0
6935,46,1,181,0,1
6936,31,0,176,0,0
6937,25,0,181,1,0
6938,58,1,151,0,1
6939,50,1,163,2,1
6940,44,1,155,2,1
6941,31,1,154,1,0
6942,37,0,155,0,0
6943,57,0,162,1,0
6944,25,0,145,0,0
6945,46,0,179,0,1
6946,45,1,173,0,1
6947,33,1,177,2,0
6948,40,1,165,1,0
6949,24,0,150,0,0
6950,35,0,162,2,1
6951,55,1,168,0,1
6952,22,1,166,1,0
6953,27,1,160,1,0
6954,30,0,177,1,0
6955,47,1,147,1,1
6956,33,0,172,0,0
6957,32,1,142,1,0
6958,55,1,154,2,1
6959,31,1,148,0,0
6960,20,1,181,1,0
6961,56,0,154,0,1
6962,50,1,144,0,1
6963,26,1,174,2,1
6964,51,0,147,2,0
6965,59,1,157,2,1
6966,21,0,146,1,0
6967,37,1,160,2,1
6968,54,1,147,0,1
6969,21,0,156,0,0
6970,58,0,160,1,0
6971,36,1,150,1,0
6972,32,1,169,0,0
6973,20,0,166,1,0
6974,42,1,165,0,1
6975,52,1,181,0,1
6976,36,1,168,0,0
6977,47,0,153,2,0
6978,54,1,160,1,1
6979,44,1,165,2,1
6980,54,0,162,2,0
6981,22,0,156,2,0
6982,50,1,145,2,1
6983,50,0,174,0,1
6984,25,0,169,2,1
6985,44,0,166,2,0
6986,26,1,176,0,1
6987,33,1,177,0,1
6988,37,0,179,0,0
6989,57,0,152,0,1
6990,38,1,178,1,0
6991,39,0,175,1,0
6992,22,1,144,2,1
6993,43,1,170,0,1
6994,37,0,159,1,0
6995,52,0,154,0,1
6996,53,1,145,2,1
6997,38,0,158,1,0
6998,53,0,153,1,0
6999,28,1,170,0,0
7000,32,0,174,0,0
7001,21,1,157,2,1
7002,49,1,169,1,1
7003,32,0,148,0,0
7004,20,0,173,0,0
7005,53,1,140,0,1
7006,46,0,142,1,0
7007,59,0,177,0,1
7008,50,1,175,2,1
7009,43,0,146,0,1
7010,42,0,172,0,1
7011,32,0,144,1,0
7012,22,1,150,2,1
7013,45,1,144,1,1
7014,36,0,159,0,0
7015,53,0,177,0,1
7016,40,1,171,0,0
7017,34,0,163,2,1
7018,25,1,151,0,0
7019,51,1,142,1,1
7020,36,0,152,2,0
7021,20,1,164,2,1
7022,42,0,141,0,1
7023,38,0,146,2,0
7024,55,0,153,0,1
7025,48,0,173,2,0
7026,31,1,178,0,1
7027,58,1,146,0,1
7028,29,1,179,2,0
7029,21,1,181,2,0
7030,35,1,178,2,0
7031,55,1,141,2,1
7032,40,1,180,2,0
7033,46,0,179,1,0
7034,32,0,144,0,0
7035,35,1,165,1,0
7036,25,0,170,1,0
7037,41,1,172,1,1
7038,48,0,141,1,0
7039,58,0,167,0,1
7040,27,1,169,0,0
7041,39,1,169,0,0
7042,26,0,154,0,0
7043,32,0,172,2,1
7044,29,1,149,2,1
7045,46,0,170,2,0
7046,40,1,149,2,0
7047,58,1,166,2,1
7048,56,0,153,2,0
7049,51,0,145,2,0
7050,40,1,156,1,0
7051,36,1,151,1,0
7052,52,1,150,2,1
7053,47,0,166,1,0
7054,32,1,145,1,0
7055,51,1,140,0,1
7056,58,0,157,2,0
7057,56,0,176,1,0
7058,43,0,175,0,1
7059,38,0,173,0,0
7060,46,0,150,2,0
7061,33,0,140,1,0
7062,50,1,164,0,1
7063,35,1,154,1,0
7064,22,1,178,1,0
7065,31,1,178,2,0
7066,24,0,140,2,0
7067,27,0,145,1,0
7068,37,1,159,1,0
7069,39,1,145,0,0
7070,20,1,150,1,0
7071,48,0,163,0,1
7072,56,1,174,1,1
7073,59,0,149,1,0
7074,35,0,163,0,0
7075,54,1,156,2,1
7076,26,0,173,1,0
7077,55,1,160,2,1
7078,28,0,182,1,0
7079,33,1,154,0,0
7080,35,1,175,1,0
7081,35,0,171,2,1
7082,47,0,150,2,0
7083,39,1,161,1,0
7084,20,0,157,1,0
7085,30,1,153,1,0
7086,30,0,157,2,0
7087,52,1,142,1,1
7088,24,0,183,0,0
7089,23,1,168,1,0
7090,29,1,155,1,0
7091,20,0,166,0,0
7092,55,0,144,0,1
7093,48,1,161,1,1
7094,50,0,149,0,1
7095,37,0,177,1,0
7096,25,0,182,2,1
7097,53,0,149,1,0
7098,25,1,160,1,0
7099,44,1,149,0,1
7100,41,0,179,1,0
7101,33,0,177,1,0
7102,43,1,183,2,0
7103,54,0,167,2,0
7104,49,1,147,2,1
7105,31,1,166,1,0
7106,31,0,153,1,0
7107,41,0,165,0,1
7108,47,1,170,0,1
7109,22,0,184,0,0
7110,27,0,145,2,0
7111,35,1,171,0,0
7112,20,0,166,1,0
7113,50,1,156,2,1
7114,58,0,152,1,0
7115,32,0,166,2,1
7116,36,1,152,2,1
7117,49,1,164,1,1
7118,43,1,152,1,1
7119,27,0,173,1,0
7120,24,0,161,1,0
7121,51,1,177,0,1
7122,52,1,173,0,1
7123,23,1,151,0,0
7124,57,0,183,1,0
7125,34,1,183,1,0
7126,22,0,168,0,0
7127,36,0,144,1,0
7128,51,1,182,2,0
7129,43,0,148,1,0
7130,45,0,145,0,1
7131,47,0,156,1,0
7132,49,1,151,0,1
7133,43,1,160,1,1
7134,32,0,157,1,0
7135,57,1,183,1,0
7136,59,1,142,1,1
7137,32,1,148,0,0
7138,55,1,175,0,1
7139,20,1,145,2,1
7140,50,0,144,2,0
7141,37,1,143,2,1
7142,48,0,144,0,1
7143,29,0,181,0,0
7144,22,0,156,2,0
7145,55,1,172,2,1
7146,30,1,158,0,0
7147,48,1,167,1,1
7148,22,0,178,2,1
7149,28,0,161,0,0
7150,36,0,181,0,0
7151,46,1,183,2,0
7152,38,0,156,0,0
7153,56,1,143,2,1
7154,40,0,153,1,0
7155,33,0,144,2,0
7156,33,0,164,1,0
7157,34,1,163,1,0
7158,52,0,162,0,1
7159,31,0,164,0,0
7160,28,1,143,0,0
7161,54,0,142,0,1
7162,57,1,172,1,1
7163,55,1,159,1,1
7164,30,1,163,0,0
7165,43,1,160,2,1
7166,58,0,153,1,0
7167,24,1,176,0,1
7168,46,1,159,0,1
7169,27,0,160,0,0
7170,46,0,174,2,0
7171,45,1,179,2,0
7172,40,1,143,1,0
7173,51,1,163,1,1
7174,22,1,174,1,0
7175,24,0,167,1,0
7176,50,1,141,2,1
7177,48,0,181,0,1
7178,33,0,165,1,0
7179,45,0,159,2,0
7180,49,0,182,2,0
7181,38,0,156,0,0
7182,42,0,183,1,0
7183,24,0,151,0,0
7184,52,1,160,2,1
7185,59,1,169,2,1
7186,37,0,182,2,1
7187,22,1,147,1,0
7188,48,0,151,0,1
7189,47,0,152,0,1
7190,34,0,158,2,0
7191,40,1,146,0,0
7192,52,1,148,2,1
7193,44,1,152,0,1
7194,31,1,158,1,0
7195,34,1,159,1,0
7196,34,0,140,1,0
7197,56,1,150,0,1
7198,28,1,178,1,0
7199,45,0,167,1,0
7200,43,0,168,0,1
7201,29,1,155,1,0
7202,45,1,180,0,1
7203,30,1,175,1,0
7204,35,0,160,0,0
7205,59,0,184,2,0
7206,58,0,159,1,0
7207,24,1,162,1,0
7208,53,1,153,2,1
7209,30,1,152,0,0
7210,54,1,143,1,1
7211,22,0,141,0,0
7212,24,0,163,2,1
7213,56,1,144,1,1
7214,54,0,140,0,1
7215,54,0,149,0,1
7216,38,0,161,1,0
7217,25,1,158,0,0
7218,47,1,168,1,1
7219,39,0,168,2,1
7220,36,1,156,0,0
7221,55,1,165,1,1
7222,58,0,146,2,0
7223,48,0,183,1,0
7224,31,1,154,2,1
7225,20,0,176,2,1
7226,38,0,152,1,0
7227,57,0,148,1,0
7228,58,1,148,2,1
7229,34,0,184,2,1
7230,31,1,176,1,0
7231,57,0,167,2,0
7232,30,1,165,1,0
7233,43,0,144,0,1
7234,27,0,169,2,1
7235,43,1,170,0,1
7236,44,0,177,1,0
7237,37,1,177,2,0
7238,36,1,152,0,0
7239,48,0,141,2,0
7240,41,0,178,2,0
7241,38,1,154,1,0
7242,31,1,178,1,0
7243,44,0,182,0,1
7244,45,0,153,0,1
7245,46,0,177,0,1
7246,58,1,169,2,1
7247,35,0,170,1,0
7248,57,0,179,1,0
7249,53,0,151,1,0
7250,41,1,173,1,1
7251,33,1,179,1,0
7252,50,1,181,2,0
7253,40,1,163,1,0
7254,50,1,140,2,1
7255,47,1,142,0,1
7256,54,0,183,1,0
7257,49,0,155,0,1
7258,22,0,146,1,0
7259,31,1,149,2,1
7260,47,1,152,0,1
7261,54,0,174,1,0
7262,21,1,143,0,0
7263,29,1,149,1,0
7264,42,1,166,2,1
7265,43,0,163,2,0
7266,44,1,156,2,1
7267,23,0,152,1,0
7268,53,1,152,1,1
7269,44,1,170,1,1
7270,47,1,184,2,0
7271,32,1,156,1,0
7272,59,0,172,1,0
7273,46,1,179,2,0
7274,57,1,142,0,1
7275,51,1,147,0,1
7276,58,0,180,0,1
7277,48,1,176,2,0
7278,56,0,174,2,0
7279,39,1,146,2,1
7280,25,1,153,1,0
7281,27,1,178,0,1
7282,35,1,147,0,0
7283,54,0,182,1,0
7284,33,1,157,2,1
7285,44,1,156,0,1
7286,39,1,172,0,0
7287,31,0,162,0,0
7288,54,0,161,1,0
7289,44,0,152,2,0
7290,41,0,158,2,0
7291,42,1,156,2,1
7292,53,0,181,1,0
7293,59,0,144,1,0
7294,52,1,173,0,1
7295,38,1,178,0,1
7296,36,1,183,2,0
7297,25,0,178,0,0
7298,51,0,150,1,0
7299,40,0,147,0,0
7300,47,1,162,2,1
7301,41,1,146,0,1
7302,26,0,170,0,0
7303,43,0,162,2,0
7304,59,1,142,0,1
7305,51,0,152,1,0
7306,28,1,169,1,0
7307,55,1,174,1,1
7308,47,1,159,2,1
7309,55,0,164,0,1
7310,21,1,153,2,1
7311,58,1,165,2,1
7312,54,0,160,0,1
7313,48,0,160,1,0
7314,56,1,181,1,0
7315,42,0,173,1,0
7316,29,1,170,1,0
7317,51,0,151,2,0
7318,45,1,179,2,0
7319,22,1,165,1,0
7320,25,1,162,2,1
7321,51,1,155,1,1
7322,49,0,140,0,1
7323,44,0,145,2,0
7324,50,0,182,0,1
7325,40,1,177,0,0
7326,33,0,180,1,0
7327,54,0,182,1,0
7328,45,0,142,0,1
7329,25,1,180,0,1
7330,52,1,144,1,1
7331,24,0,181,0,0
7332,55,0,151,2,0
7333,43,1,176,2,0
7334,22,0,168,2,1
7335,38,1,173,2,1
7336,30,0,149,0,0
7337,47,0,143,0,1
7338,48,1,170,0,1
7339,42,0,151,1,0
7340,57,0,169,0,1
7341,53,1,178,0,1
7342,29,0,156,1,0
7343,40,1,156,1,0
7344,47,1,171,2,1
7345,55,0,183,1,0
7346,25,0,183,1,0
7347,47,1,141,0,1
7348,30,1,155,1,0
7349,57,0,145,2,0
7350,57,0,145,0,1
7351,53,1,142,2,1
7352,43,0,172,0,1
7353,55,0,142,1,0
7354,56,0,157,1,0
7355,28,0,146,0,0
7356,31,0,171,2,1
7357,33,1,148,0,0
7358,33,1,165,0,0
7359,41,0,166,1,0
7360,51,1,178,1,0
7361,36,1,141,1,0
7362,23,0,163,2,1
7363,44,0,184,0,1
7364,57,0,155,1,0
7365,41,1,147,0,1
7366,41,1,150,1,1
7367,31,0,183,0,0
7368,33,0,184,1,0
7369,52,0,177,0,1
7370,27,1,151,1,0
7371,31,1,181,0,1
7372,59,1,145,0,1
7373,22,0,171,0,0
7374,30,0,172,2,1
7375,43,1,157,2,1
7376,51,1,176,0,1
7377,58,0,151,1,0
7378,52,1,165,2,1
7379,50,1,150,1,1
7380,20,1,156,1,0
7381,32,0,154,1,0
7382,41,1,174,1,1
7383,31,1,140,0,0
7384,48,0,180,1,0
7385,30,1,154,2,1
7386,43,0,168,0,1
7387,33,1,170,0,0
7388,20,0,168,0,0
7389,33,1,184,0,1
7390,36,0,149,1,0
7391,48,1,167,1,1
7392,41,1,165,0,1
7393,32,1,168,1,0
7394,57,0,170,0,1
7395,37,1,154,0,0
7396,57,1,150,1,1
7397,53,0,140,2,0
7398,25,1,183,2,0
7399,29,1,163,1,0
7400,43,0,172,2,0
7401,40,0,175,2,0
7402,47,0,175,0,1
7403,49,1,173,1,1
7404,43,0,162,0,1
7405,48,1,164,2,1
7406,54,1,142,2,1
7407,20,1,163,0,0
7408,39,0,153,2,0
7409,47,0,143,1,0
7410,54,1,179,1,0
7411,34,0,147,1,0
7412,46,1,177,2,0
7413,36,0,162,0,0
7414,46,1,148,1,1
7415,23,1,144,1,0
7416,52,1,174,0,1
7417,27,0,147,1,0
7418,55,1,162,2,1
7419,53,1,175,1,1
7420,43,0,144,1,0
7421,55,1,144,1,1
7422,23,0,165,1,0
7423,58,1,184,0,1
7424,20,1,173,2,1
7425,58,1,144,2,1
7426,27,0,149,2,0
7427,46,0,169,0,1
7428,38,1,176,0,1
7429,32,1,175,2,1
7430,26,0,167,2,1
7431,53,1,141,0,1
7432,28,1,162,1,0
7433,56,1,148,2,1
7434,45,0,180,0,1
7435,25,1,180,1,0
7436,47,1,158,1,1
7437,44,1,173,1,1
7438,38,0,157,1,0
7439,51,1,181,1,0
7440,53,1,178,2,0
7441,53,0,184,0,1
7442,46,1,154,0,1
7443,51,0,169,0,1
7444,34,0,183,1,0
7445,32,0,145,0,0
7446,55,1,181,1,0
7447,44,0,153,0,1
7448,28,0,184,1,0
7449,29,0,144,0,0
7450,59,1,166,2,1
7451,31,1,169,1,0
7452,32,0,175,2,1
7453,37,1,166,1,0
7454,55,0,149,2,0
7455,52,0,144,0,1
7456,20,1,178,0,1
7457,31,0,170,2,1
7458,39,1,180,0,1
7459,44,1,158,2,1
7460,31,0,150,0,0
7461,48,0,161,0,1
7462,37,1,154,2,1
7463,24,0,154,0,0
7464,42,1,176,1,0
7465,42,1,149,1,1
7466,21,0,167,1,0
7467,21,1,160,0,0
7468,28,0,155,1,0
7469,43,0,142,1,0
7470,36,0,159,1,0
7471,58,1,162,0,1
7472,42,0,140,1,0
7473,31,1,166,1,0
7474,48,1,144,1,1
7475,55,1,177,1,0
7476,32,0,162,1,0
7477,23,0,183,2,1
7478,32,1,175,0,0
7479,22,1,152,2,1
7480,31,1,159,2,1
7481,28,0,163,2,1
7482,21,1,167,1,0
7483,39,1,160,2,1
7484,56,1,183,2,0
7485,50,0,181,1,0
7486,39,1,160,1,0
7487,39,0,142,0,0
7488,55,0,163,1,0
7489,27,0,174,1,0
7490,30,0,160,1,0
7491,48,0,140,2,0
7492,55,0,151,2,0
7493,23,0,140,2,0
7494,29,1,141,1,0
7495,38,1,159,1,0
7496,25,0,147,1,0
7497,46,0,160,0,1
7498,35,0,151,2,0
7499,42,0,148,2,0
7500,33,0,176,0,0
7501,37,1,176,2,0
7502,54,0,172,2,0
7503,34,0,183,1,0
7504,30,0,149,1,0
7505,23,1,145,2,1
7506,28,1,161,0,0
7507,47,0,146,0,1
7508,21,1,162,0,0
7509,59,0,153,0,1
7510,38,0,144,1,0
7511,28,0,180,0,0
7512,20,1,179,2,0
7513,32,0,180,0,0
7514,31,0,184,0,0
7515,30,0,160,0,0
7516,26,0,167,0,0
7517,42,0,145,1,0
7518,27,0,171,1,0
7519,32,0,146,1,0
7520,40,0,149,1,0
7521,49,0,158,2,0
7522,56,0,164,2,0
7523,23,1,151,1,0
7524,27,0,158,1,0
7525,33,0,145,0,0
7526,38,0,173,0,0
7527,44,1,181,1,0
7528,53,0,178,1,0
7529,54,0,162,0,1
7530,41,0,144,2,0
7531,55,1,172,1,1
7532,48,0,182,2,0
7533,58,1,177,2,0
7534,47,1,160,0,1
7535,50,0,146,0,1
7536,47,0,169,1,0
7537,21,0,183,0,0
7538,28,1,171,2,1
7539,45,1,176,2,0
7540,49,0,175,1,0
7541,35,0,140,2,0
7542,23,1,155,0,0
7543,43,1,165,1,1
7544,51,1,175,0,1
7545,56,0,183,2,0
7546,41,0,142,0,1
7547,41,0,144,1,0
7548,22,0,182,0,0
7549,51,0,161,2,0
7550,28,1,155,1,0
7551,25,1,155,2,1
7552,32,1,150,0,0
7553,56,1,159,1,1
7554,30,0,146,1,0
7555,58,0,167,0,1
7556,31,1,159,0,0
7557,49,0,169,2,0
7558,57,1,180,2,0
7559,29,0,164,1,0
7560,44,0,147,1,0
7561,59,0,178,2,0
7562,53,1,165,0,1
7563,29,1,184,2,0
7564,26,0,174,2,1
7565,44,0,147,0,1
7566,43,0,158,2,0
7567,25,1,148,0,0
7568,34,1,181,1,0
7569,43,1,162,0,1
7570,36,1,151,2,1
7571,46,0,183,0,1
7572,34,0,159,1,0
7573,31,0,154,2,0
7574,35,1,171,2,1
7575,35,0,146,2,0
7576,39,0,180,2,1
7577,38,0,178,2,1
7578,35,0,161,0,0
7579,25,1,150,1,0
7580,27,1,181,0,1
7581,27,0,158,2,0
7582,42,1,160,0,1
7583,39,1,184,2,0
7584,34,0,177,1,0
7585,22,1,149,0,0
7586,35,1,183,1,0
7587,40,1,143,0,0
7588,30,1,143,2,1
7589,41,1,142,2,1
7590,49,1,141,0,1
7591,24,1,163,0,0
7592,56,0,171,1,0
7593,30,0,175,1,0
7594,20,1,172,2,1
7595,38,0,183,1,0
7596,23,1,145,1,0
7597,44,0,178,2,0
7598,48,1,141,2,1
7599,54,0,165,0,1
7600,28,1,181,1,0
